"","SPY.logrtn","XLE.logrtn","XLY.logrtn","XLK.logrtn","XLF.logrtn","XLU.logrtn","XLB.logrtn","XLP.logrtn","XLI.logrtn","XLV.logrtn"
"111",0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972,0.0208877632025972
"112",0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784,0.016172803048784
"113",0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416,0.00457179620401416
"114",-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115,-0.0178788317524115
"115",-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785,-0.00547039767340785
"116",0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377,0.0162017408202377
"117",0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999,0.00594585070234999
"118",-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436,-0.0085158176846436
"119",0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593,0.0139626156210593
"120",0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567,0.0176823416608567
"121",0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806,0.0146136566285806
"122",0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908,0.0223453766738908
"123",0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192,0.025562367900192
"124",0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542,0.00454689069951542
"125",-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315,-0.000471802372101315
"126",0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569,0.00218874687056569
"127",0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942,0.0105677856329942
"128",0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884,0.00594575861480884
"129",0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728,0.0101371843562728
"130",0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406,0.00440529248324406
"131",-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339,-0.00338070176527339
"132",0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569,0.0104174830009569
"133",0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966,0.023984172750966
"134",0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143,0.0286501209278143
"135",0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101,0.0419954574597101
"136",0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299,0.0451845845635299
"137",0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873,0.0339463358914873
"138",0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015,0.0458747466948015
"139",0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542,0.0486555151134542
"140",0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964,0.0305101279449964
"141",0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153,0.0241804056005153
"142",0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642,0.021991004536642
"143",0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065,0.0241712219175065
